Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,Account_id_x,Provider_Number_x,Definitive_ID,Customer_ID,initial_score,score_label,is_kids_hospital,Provider_Number_y,GPO_Affiliations,Hospital_Name,post_state_score_label,post_state_applied,post_HealthTrust_score_label,post_HealthTrust_applied,post_Vazient_and_kids_score_label,post_Vazient_and_kids_applied,final_score,Account_id_y,first_year_month_transaction,Daily_Revenue_mean_2018,Daily_Revenue_sum_2018,Total_Daily_Revenue,is_quva_customer,Provider_Number,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,idn_final_score_label,is_independent,Pharmacy_Costs,Provider_ID,Total_Costs,Total_Charges,Pharmacy_Total_Cost,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,33013F,2864,nan,24.111,D,FALSE,33013F,Department of Veterans Affairs,Canandaigua VA Medical Center (VA Western New York Healthcare System),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,33013F,14424,VA New York/New Jersey VA Health Care Network (VISN 2 - FKA VA Health Care Upstate New York),541796,CANANDAIGUA,NY,Boston,"Mckeon, Pa",0.067,2340,15,D,FALSE,,,,,,-77.2846,42.8689,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1146,63.721,230,0,1658,5,1.221,9677716,51.25,0.167,0.333,0.375,0,1,0.333,0,0.5,0,48.75,1,1,0,1,88.889,,330265,2863,nan,56.778,B,FALSE,330265,"Premier Inc, Vizient",Clifton Springs Hospital and Clinic,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330265,14432,Rochester Regional Health System,775748,CLIFTON SPRINGS,NY,Boston,"Mckeon, Pa",0.128,1801,6,C,FALSE,5398247,330265,50948783,120458544,6426535,-77.144,42.9632,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(0.0, 5.0]"
1914,57.465,67,0,2631,4,1.221,3033092,32.812,0.167,0.333,0.125,0,1,0.333,0.333,0,0,45.417,1,1,0,1,33.333,,330238,2813,nan,43,C,FALSE,330238,"Premier Inc, Vizient",Noyes Memorial Hospital (AKA: UR Medicine Noyes Health),C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,330238,14437,University of Rochester Medical Center,7167,DANSVILLE,NY,Boston,"Mckeon, Pa",0.041,1634,6,B,FALSE,767961,330238,44414797,124456531,811983,-77.7109,42.57,"(1001.0, 5000.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
1631,60.546,300,10.667,3968,4,1.3,16926553,37.667,0.167,0.333,0.5,0,1,0.333,0,0,0.286,50.357,1,1,0,1,88.889,,330030,2921,nan,58.063,B,FALSE,330030,"Premier Inc, Vizient",Newark-Wayne Community Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330030,14513,Rochester Regional Health System,775748,NEWARK,NY,Boston,"Mckeon, Pa",0.167,1801,6,C,FALSE,4145565,330030,85157604,266443356,4146922,-77.0946,43.0519,"(1001.0, 5000.0]","(48.525, 80.564]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
0,53.41,186,0,3364,2,0.971,5775490,0,0,0.333,0.375,0,1,0,0.333,0,0,43.75,1,1,0,0,77.778,,331314,2935,nan,50.556,B,FALSE,331314,Premier Inc,Soldiers and Sailors Memorial Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,331314,14527,Finger Lakes Health,7203,PENN YAN,NY,Boston,"Mckeon, Pa",0.281,663,2,C,FALSE,308627,331314,26508584,49036488,308627,-77.0569,42.6645,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
701,57,200,0,1620,4,1.142,9587550,41.875,0,0.333,0.375,0,1,0,0,0.5,0,44.583,1,1,0,1,88.889,,330008,2934,nan,53.444,B,FALSE,330008,"Premier Inc, Vizient",Wyoming County Community Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330008,14569,,-1,WARSAW,NY,Boston,"Mckeon, Pa",,,,,TRUE,1941696,330008,52811794,77664131,1834239,-78.1429,42.741,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(39.828, 63.414]","(0.0, 5.0]"
4091,51.091,247,8,4698,6,1.602,35566553,36,0.167,0.333,0.375,0,1,0.333,0,0,0.143,47.679,1,1,0,1,88.889,,330164,2817,nan,55.921,B,FALSE,330164,"Magnet Group, Vizient, Premier Inc",Highland Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330164,14620,University of Rochester Medical Center,7167,ROCHESTER,NY,Boston,"Mckeon, Pa",0.151,1634,6,B,FALSE,11441593,330164,268713072,645708581,11441593,-77.6062,43.1317,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,175,0,4438,0,1.061,18383012,24.583,0,0.333,0.375,0,1,0,0,0,0,42.083,1,1,0,1,77.778,,334020,582178,nan,49.222,C,FALSE,334020,"Premier Inc, Magnet Group, Managed Healthcare Associates (MHA), Vizient",Rochester Psychiatric Center,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,334020,14620,New York State Office of Mental Health,552464,ROCHESTER,NY,Boston,"Mckeon, Pa",0.039,4450,24,D,FALSE,2212588,334020,67331505,2303708,1940391,-77.6062,43.1317,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,0,0,55.556,,330403,2821,nan,48.111,C,FALSE,330403,Premier Inc,Monroe Community Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,330403,14620,,-1,ROCHESTER,NY,Boston,"Mckeon, Pa",,,,,TRUE,4250201,,,,,-77.6062,43.1317,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
8910,34.216,516,6.333,8352,7,1.917,68400685,39.417,0.333,0,0.5,0.25,0,0.667,0,0,0.143,46.012,1,1,0,1,100,,330125,2816,nan,56.81,B,FALSE,330125,"Premier Inc, Magnet Group, Vizient",Rochester General Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330125,14621,Rochester Regional Health System,775748,ROCHESTER,NY,Boston,"Mckeon, Pa",0.287,1801,6,C,FALSE,49286808,330125,694511431,2038982215,56893162,-77.6043,43.1834,"(5000.0, 9140.479]","(0.0, 48.525]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
5252,78.567,468,8.667,8162,8,1.661,53717291,52.583,0.333,0.333,0.5,0.25,0,0.333,0,0.5,0.143,50.179,1,1,0,1,100,,330226,2819,nan,60.143,B,FALSE,330226,"Magnet Group, Vizient, Premier Inc",Unity Hospital of Rochester,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330226,14626,Rochester Regional Health System,775748,ROCHESTER,NY,Boston,"Mckeon, Pa",0.26,1801,6,C,FALSE,10195272,330226,373988459,746193857,10195272,-77.704,43.2126,"(5000.0, 9140.479]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(5.0, 10.0]"
4772,50.248,199,14.8,11172,5,1.301,13105909,32.633,0.167,0.333,0.375,0.25,1,0.333,0,0,0.429,51.786,1,0,0,1,88.889,,330239,2765,nan,59.206,B,FALSE,330239,"Vizient, McKesson Pharmaceutical, Magnet Group",UPMC Chautauqua WCA,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330239,14702,University of Pittsburgh Medical Center (UPMC),6448,JAMESTOWN,NY,Pittsburgh,"Demetra,Mi",0.057,2869,21,D,FALSE,4920615,330239,113925373,214146941,5112853,-79.2353,42.097,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
0,50.179,81,0,1537,0,0.836,2139001,0,0,0.333,0.125,0,1,0,0.333,0,0,41.25,1,1,1,1,33.333,,331301,5587,nan,39.667,C,FALSE,331301,"Premier Inc, Intalere (FKA: Amerinet), Magnet Group, Managed Healthcare Associates (MHA), Vizient",Cuba Memorial Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,331301,14727,,-1,CUBA,NY,Pittsburgh,"Demetra,Mi",,,,,TRUE,256290,331301,10202481,10373892,346295,-78.2751,42.1882,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3255,51.046,186,6,5224,5,1.412,9855631,26.083,0.167,0.333,0.375,0,1,0.333,0,0,0.143,47.679,1,1,1,1,77.778,,330103,2763,nan,53.698,B,FALSE,330103,"Intalere (FKA: Amerinet), Premier Inc, Vizient",Olean General Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330103,14760,Kaleida Health,4885,OLEAN,NY,Pittsburgh,"Demetra,Mi",0.095,1640,7,B,FALSE,5064841,330103,106621757,286256136,5731258,-78.426,42.0821,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
935,57.238,4,0,1504,0,1.092,258742,0,0,0.333,0,0,1,0,0.333,0,0,40,1,1,1,0,11.111,,330166,2767,nan,34.222,D,FALSE,330166,"Premier Inc, Magnet Group, Intalere (FKA: Amerinet), Nobilant",Westfield Memorial Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,330166,14787,St Vincent Hospital (FKA St Vincent Health System),553340,WESTFIELD,NY,Pittsburgh,"Demetra,Mi",0.012,323,2,C,FALSE,115162,330166,7692855,23665821,345445,-79.5726,42.322,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
941,52.365,135,0,3201,2,1.004,4229483,43.125,0,0.333,0.25,0,1,0,0.333,0.5,0,45,1,1,0,1,44.444,,330144,2901,nan,44.889,C,FALSE,330144,"Magnet Group, Vizient, Premier Inc",Ira Davenport Memorial Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,330144,14810,Arnot Health,274370,BATH,NY,Boston,"Mckeon, Pa",0.245,550,3,C,FALSE,708863,330144,22871759,69336820,708863,-77.3028,42.3575,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,33011F,2900,nan,24.111,D,FALSE,33011F,Department of Veterans Affairs,Bath VA Medical Center (VA Western New York Healthcare System),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,33011F,14810,VA New York/New Jersey VA Health Care Network (VISN 2 - FKA VA Health Care Upstate New York),541796,BATH,NY,Boston,"Mckeon, Pa",0.067,2340,15,D,FALSE,,,,,,-77.3028,42.3575,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3438,64.712,65,11.5,5137,3,1.382,6577726,57.417,0.167,0.333,0.125,0,1,0.333,0,0.5,0.286,49.107,1,0,0,1,33.333,,330277,2903,nan,45.952,C,FALSE,330277,"Magnet Group, Vizient",Guthrie Corning Hospital (AKA Corning Hospital),C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,330277,14830,Guthrie Healthcare,7111,CORNING,NY,Philadelphia,"Demetra,Mi",0.147,443,4,D,FALSE,1430512,330277,91349741,380281982,1430512,-77.0475,42.1383,"(1001.0, 5000.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(10.0, 12.618]"
1127,50.026,15,0,3378,3,1.125,2110051,40,0.167,0.333,0,0,1,0,0.333,0.5,0,15,0,0,0,0,11.111,,330151,2902,nan,14.222,D,FALSE,330151,"HealthTrust Purchasing Group (HPG), Magnet Group",St James Mercy Hospital,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,330151,14843,Trinity Health (FKA CHE Trinity Health),4712,HORNELL,NY,Boston,"Mckeon, Pa",0.006,2692,10,D,FALSE,1899888,330151,29160988,67623979,1899888,-77.6569,42.3274,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,0,0,55.556,,000nan,955572,nan,48.111,C,FALSE,000nan,Premier Inc,St James Mercy Hospital - Hornell (Opening 2019),C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,000nan,14843,Trinity Health (FKA CHE Trinity Health),4712,HORNELL,NY,Boston,"Mckeon, Pa",0.058,2692,10,D,FALSE,,000nan,263793813,1004965429,11524023,-77.6569,42.3274,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
5093,74.697,185,10.667,10506,4,1.382,17266379,42.583,0.333,0.333,0.375,0.25,1,0.333,0,0.5,0.286,55.357,1,0,1,1,77.778,,330307,2917,nan,59.841,B,FALSE,330307,"Intalere (FKA: Amerinet), Vizient",Cayuga Medical Center At Ithaca,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,330307,14850,Cayuga Health System,780814,ITHACA,NY,Boston,"Mckeon, Pa",0.561,330,2,C,FALSE,2978740,330307,177474712,373588438,3169803,-76.4966,42.4406,"(5000.0, 9140.479]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(10.0, 12.618]"
0,56.05,145,0,709,2,0.999,5809098,0,0,0.333,0.25,0,1,0,0.333,0,0,42.5,1,1,0,1,55.556,,331313,2899,nan,45.111,C,FALSE,331313,"Premier Inc, Vizient",Schuyler Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,331313,14865,Cayuga Health System,780814,MONTOUR FALLS,NY,Boston,"Mckeon, Pa",0.439,330,2,C,FALSE,622339,331313,32743477,62164898,622339,-76.8396,42.3437,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
1578,50.992,50,0,2653,4,1.248,3325522,38.125,0.167,0.333,0,0,1,0.333,0.333,0,0,44.167,1,1,0,1,22.222,,330096,2752,nan,39.778,C,FALSE,330096,"Magnet Group, Premier Inc, Vizient",Jones Memorial Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,330096,14895,University of Rochester Medical Center,7167,WELLSVILLE,NY,Boston,"Mckeon, Pa",0.031,1634,6,B,FALSE,663157,330096,31426891,82969556,744460,-77.9419,42.1108,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3036,71.395,224,10.333,4181,5,1.638,23897335,33.167,0.167,0.333,0.375,0,1,0.333,0,0,0.286,49.107,1,1,0,0,88.889,,390036,3450,nan,57.063,B,FALSE,390036,"Premier Inc, Magnet Group",Heritage Valley Beaver,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390036,15009,Heritage Valley Health System,7208,BEAVER,PA,Pittsburgh,"Demetra,Mi",0.56,400,2,C,FALSE,9424492,390036,212280388,619899698,9424492,-80.3365,40.6972,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
0,56.128,35,0,4438,13,1.061,1244616,24.583,0,0.333,0,0,0,0,0.333,0,0,5,0,0,0,0,22.222,,392043,5205,nan,8.444,D,FALSE,392043,,CuraHealth - Heritage Valley (FKA Kindred Hospital Heritage Valley),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,392043,15009,CuraHealth Hospitals,868847,BEAVER,PA,Pittsburgh,"Demetra,Mi",0.046,437,9,D,FALSE,549899,392043,7325083,29524611,0,-80.3365,40.6972,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3161,62.282,330,6.667,4725,5,1.492,21791028,30.75,0.167,0.333,0.5,0,1,0.333,0,0,0.143,48.929,1,1,1,0,100,,390265,3442,nan,59.143,B,FALSE,390265,"Premier Inc, Magnet Group, Intalere (FKA: Amerinet), Nobilant",Jefferson Regional Medical Center,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390265,15025,Allegheny Health Network (FKA West Penn Allegheny Health System),7155,CLAIRTON,PA,Pittsburgh,"Demetra,Mi",0.182,1818,6,B,FALSE,12951354,390265,241483112,996830741,12951354,-79.9317,40.3243,"(1001.0, 5000.0]","(48.525, 80.564]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
1806,56.452,200,13.5,3456,4,1.369,10383019,22.25,0.167,0.333,0.375,0,1,0.333,0,0,0.429,50.536,1,1,1,0,88.889,,390032,3446,nan,58.206,B,FALSE,390032,"Intalere (FKA: Amerinet), Premier Inc, Magnet Group, Nobilant",Allegheny Valley Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390032,15065,Allegheny Health Network (FKA West Penn Allegheny Health System),7155,NATRONA HEIGHTS,PA,Pittsburgh,"Demetra,Mi",0.11,1818,6,B,FALSE,4738355,390032,102659833,426887074,4738355,-79.7273,40.6421,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
2550,56.452,158,3.281,3456,5,1.401,16946149,21.536,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,66.667,,392024*,581827,nan,50.333,B,FALSE,392024*,Vizient,Lifecare Hospitals of Pittsburgh - Alle-Kiski Campus,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,392024*,15065,LifeCare Health Partners,7218,NATRONA HEIGHTS,PA,Pittsburgh,"Demetra,Mi",0.071,1119,21,D,FALSE,,,,,,-79.7273,40.6421,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
777,56.495,124,12,6175,5,1.234,5563606,18.25,0,0.333,0.25,0.25,1,0.333,0.333,0,0.286,48.274,1,0,1,0,44.444,,390157,3438,nan,47.508,C,FALSE,390157,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet)",Ohio Valley General Hospital,C,FALSE,D,TRUE,C,FALSE,D,,,,,,FALSE,390157,15136,,-1,MC KEES ROCKS,PA,Pittsburgh,"Demetra,Mi",,,,,TRUE,2878868,390157,59209843,195014532,2878868,-80.0876,40.4717,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
1581,91.312,176,7.333,4721,4,1.554,13794801,38.583,0.167,0.667,0.375,0,1,0.333,0,0,0.143,51.012,1,1,0,0,77.778,,390037,3447,nan,56.365,B,FALSE,390037,"Magnet Group, Premier Inc",Heritage Valley Sewickley,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390037,15143,Heritage Valley Health System,7208,SEWICKLEY,PA,Pittsburgh,"Demetra,Mi",0.44,400,2,C,FALSE,4920234,390037,123300642,329363597,4920234,-80.1578,40.557,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,44,0,4438,5,1.045,1925681,24.583,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,22.222,,393045,5336,nan,36.444,C,FALSE,393045,Vizient,Healthsouth Of Sewickley,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,393045,15143,Encompass Health Corporation (FKA HealthSouth),7277,SEWICKLEY,PA,Pittsburgh,"Demetra,Mi",0.004,9681,130,D,FALSE,,393045,11176365,26622329,0,-80.1578,40.557,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2860,70.163,291,1.667,8167,6,1.612,24045408,8.25,0.167,0.333,0.5,0.25,1,0.333,0,0,0,48.75,1,1,1,0,88.889,,390267,3441,nan,56.778,B,FALSE,390267,"Premier Inc, Intalere (FKA: Amerinet), Magnet Group, Nobilant",Forbes Regional Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390267,15146,Allegheny Health Network (FKA West Penn Allegheny Health System),7155,MONROEVILLE,PA,Pittsburgh,"Demetra,Mi",0.16,1818,6,B,FALSE,12399535,390267,210427385,781915835,12399535,-79.7623,40.429,"(1001.0, 5000.0]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,55.556,,390328,550199,nan,48.111,C,FALSE,390328,"Magnet Group, Vizient",UPMC East,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,390328,15146,University of Pittsburgh Medical Center (UPMC),6448,MONROEVILLE,PA,Pittsburgh,"Demetra,Mi",0.045,2869,21,D,FALSE,8876058,,,,,-79.7623,40.429,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
6096,45.907,576,1.667,7804,6,2.388,56779185,14.167,0.333,0,0.5,0.25,1,0.667,0,0,0,49.583,1,1,1,0,100,,390050,3448,nan,59.667,B,FALSE,390050,"Premier Inc, Intalere (FKA: Amerinet), Magnet Group, Nobilant",Allegheny General Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390050,15212,Allegheny Health Network (FKA West Penn Allegheny Health System),7155,PITTSBURGH,PA,Pittsburgh,"Demetra,Mi",0.317,1818,6,B,FALSE,47942329,390050,605722781,2789356217,41365596,-80.075,40.4282,"(5000.0, 9140.479]","(0.0, 48.525]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,90.448,62,0,6363,0,1.076,3219947,0,0,0.667,0.125,0.25,1,0,0.333,0,0,45.833,1,0,1,1,33.333,,393308,6175,nan,43.333,C,TRUE,393308,"Intalere (FKA: Amerinet), Vizient",The Childrens Institute (Closing April 15 2018),C,FALSE,C,FALSE,B,TRUE,B,,,,,,FALSE,393308,15217,,-1,PITTSBURGH,PA,Pittsburgh,"Demetra,Mi",,,,,TRUE,,393308,26198428,32462926,0,-79.9205,40.4308,"(0.0, 1001.0]","(80.564, 141.836]","(50.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
4017,39.096,317,4.333,2811,6,2.026,27945921,28.333,0.167,0,0.5,0,1,0.667,0,0,0,45.833,1,1,1,0,88.889,,390090,3434,nan,54.444,B,FALSE,390090,"Premier Inc, Intalere (FKA: Amerinet), Magnet Group, Nobilant",Western Pennsylvania Hospital,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,390090,15224,Allegheny Health Network (FKA West Penn Allegheny Health System),7155,PITTSBURGH,PA,Pittsburgh,"Demetra,Mi",0.174,1818,6,B,FALSE,22113390,390090,350369580,1453351845,24308600,-79.9448,40.4642,"(1001.0, 5000.0]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
