Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,initial_score,score_label,is_kids_hospital,Provider_Number,GPO_Affiliations,Hospital_Name_x,post_state_score_label,post_HealthTrust_score_label,post_Vazient_and_kids_score_label,post_state_applied,post_HealthTrust_applied,post_Vazient_and_kids_applied,final_score,Daily_Revenue_sum_2018,Daily_Revenue_mean_2018,first_year_month_transaction,Total_Daily_Revenue,is_quva_customer,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,is_independent,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
0,64.875,46,3.359,11076,1.844,1.01,5706484,75.909,0,0.333,0,0.25,1,0,0.333,1,0,46.25,1,0,0,1,13.333,39.667,C,FALSE,370173,"Managed Healthcare Associates (MHA), Vizient",Claremore Indian Hospital,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,74017,Oklahoma City Area Indian Health Service,854636,CLAREMORE,OK,Dallas,"Ballew,Ho",0.362,42.333,3,FALSE,-95.5985,36.3242,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(63.414, 82.273]","(0.0, 5.0]"
3350.5,64.875,65,13.333,11076,3.984,1.193,3862791,39.083,0.167,0.333,0,0.25,1,0.333,0.333,0,0.429,19.702,0,0,0,0,17.778,19.317,D,FALSE,370039,HealthTrust Purchasing Group (HPG),Claremore Regional Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74017,Hillcrest Healthcare System,541949,CLAREMORE,OK,Dallas,"Ballew,Ho",0.067,139,7,FALSE,-95.5985,36.3242,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(12.618, 14.957]"
0,50.812,14,3.359,2231,1.218,1.002,1260441,21.597,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,0,4.444,32.889,D,FALSE,371320,HealthTrust Purchasing Group (HPG),Cleveland Area Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74020,,-1,CLEVELAND,OK,Dallas,"Ballew,Ho",,,,TRUE,-96.423,36.2553,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1091.5,45.46,95,3.359,3172,3.088,1.021,1759084,25.938,0.167,0,0,0,1,0,0.333,0,0,9.167,0,0,0,0,22.222,11.778,D,FALSE,370099,HealthTrust Purchasing Group (HPG),Hillcrest Hospital of Cushing (Cushing Regional Hospital),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74023,Hillcrest Healthcare System,541949,CUSHING,OK,Dallas,"Ballew,Ho",0.098,139,7,FALSE,-96.7526,35.9822,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,47.136,15,3.359,1076,1.54,0.856,829593,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,4.444,30.222,D,FALSE,371331,Vizient,Drumright Regional Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74030,HMC/CAH Consolidated (Rural Community Hospitals of America),581751,DRUMRIGHT,OK,Dallas,"Ballew,Ho",0.064,21.182,11,FALSE,-96.5198,35.9931,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,47.045,25,3.359,1685,1.788,0.909,827219,21.597,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,4.444,6.222,D,FALSE,371305,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),Jane Phillips Nowata Health Center,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74048,St John Health System (FKA Marian Health System),541931,NOWATA,OK,Dallas,"Ballew,Ho",0.03,93.778,8,FALSE,-95.6404,36.6946,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1828.75,79.251,73,3.359,7399,1.726,1.411,2483314,45.909,0.167,0.333,0,0.25,1,0.333,0.333,0.5,0,17.917,0,0,0,0,17.778,17.889,D,FALSE,370228,HealthTrust Purchasing Group (HPG),Bailey Medical Center,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74055,Hillcrest Healthcare System,541949,OWASSO,OK,Dallas,"Ballew,Ho",0.075,139,7,FALSE,-95.8222,36.2863,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
1693.5,79.251,32,3.359,7399,1.722,1.255,1143102,64.545,0.167,0.333,0,0.25,1,0.333,0.333,1,0,20.417,0,0,0,0,8.889,18.111,D,FALSE,370227,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),St John Owasso,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74055,St John Health System (FKA Marian Health System),541931,OWASSO,OK,Dallas,"Ballew,Ho",0.038,93.778,8,FALSE,-95.8222,36.2863,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 100.0]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(63.414, 82.273]","(0.0, 5.0]"
0,39.948,25,3.359,1588,0,0.78,1881982,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,0,4.444,30.222,D,FALSE,371309,HealthTrust Purchasing Group (HPG),Pawhuska Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74056,,-1,PAWHUSKA,OK,Dallas,"Ballew,Ho",,,,TRUE,-96.3121,36.6904,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,51.607,25,3.359,8484,1.738,1.064,1935093,21.597,0,0.333,0,0.25,1,0,0.333,0,0,11.25,0,0,0,0,4.444,9.889,D,FALSE,371312,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),St John Sapulpa,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74066,St John Health System (FKA Marian Health System),541931,SAPULPA,OK,Dallas,"Ballew,Ho",0.03,93.778,8,FALSE,-96.1106,36.003,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,42.089,25,3.359,1354,1.352,0.883,4783789,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,4.444,30.222,D,FALSE,371316,Vizient,Stroud Regional Medical Center,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74079,One Cura Wellness,843004,STROUD,OK,Dallas,"Ballew,Ho",0.5,25,2,FALSE,-96.6719,35.7398,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2571.5,46.449,171,7.333,4651,6.208,1.925,13726790,19.583,0.167,0,0.4,0,1,0.667,0,0,0.143,46.262,1,1,0,1,26.667,42.343,C,FALSE,370078,"Vizient, Premier Inc",Oklahoma State University Medical Center,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,74127,Saint Francis Health System,7235,TULSA,OK,Dallas,"Ballew,Ho",0.111,308.6,5,FALSE,-96.0311,36.1576,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
1116.125,75.59,38,3.359,2130,0.54,3.302,2047276,60.909,0.167,0.333,0,0,1,0,0.333,0.5,0,45,1,0,0,1,8.889,37.778,C,FALSE,370216,"Magnet Group, Vizient",Tulsa Spine & Specialty Hospital,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,74132,Ardent (FKA Ardent Health Services),7054,TULSA,OK,Dallas,"Ballew,Ho",1,38,1,FALSE,-96.0251,36.064,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
2457,88.055,40,14.4,10176,3.116,2.095,2816369,52.733,0.167,0.667,0,0.25,1,0.667,0.333,0.5,0.429,57.202,1,0,1,1,8.889,47.54,B,FALSE,370190,"Intalere (FKA: Amerinet), Magnet Group, Vizient",Cancer Treatment Centers of America at Southwestern Regional Medical Center,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,74133,Cancer Treatment Centers of America,7188,TULSA,OK,Dallas,"Ballew,Ho",0.169,59.25,4,FALSE,-95.8841,36.0467,"(1001.0, 5000.0]","(80.564, 141.836]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(39.828, 63.414]","(12.618, 14.957]"
4575.875,88.055,180,5.333,10176,5.982,1.689,16894024,18.25,0.167,0.667,0.4,0.25,1,0.333,0,0,0.143,22.512,0,0,0,0,31.111,24.232,D,FALSE,370202,HealthTrust Purchasing Group (HPG),Hillcrest Hospital South (FKA Southcrest Hospital),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74133,Hillcrest Healthcare System,541949,TULSA,OK,Dallas,"Ballew,Ho",0.185,139,7,FALSE,-95.8841,36.0467,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,60,3.359,4438,1.916,1.03,8104153,24.583,0,0.333,0,0,1,0,0,0,0,8.333,0,0,0,0,17.778,10.222,D,FALSE,374024,HealthTrust Purchasing Group (HPG),Shadow Mountain Behavioral Health System,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74133,Universal Health Services,7055,TULSA,OK,Dallas,"Ballew,Ho",0.004,126.358,109,FALSE,-95.8841,36.0467,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1297.25,52.236,35,3.359,4091,1.358,1.214,485597,45.312,0.167,0.333,0,0,1,0.333,0.333,0.5,0,16.667,0,0,0,0,8.889,15.111,D,FALSE,370015,HealthTrust Purchasing Group (HPG),Hillcrest Hospital Pryor (FKA: AllianceHealth - Pryor),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74361,Hillcrest Healthcare System,541949,PRYOR,OK,Dallas,"Ballew,Ho",0.036,139,7,FALSE,-95.3129,36.2921,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
4115.375,38.781,320,9,4661,5.702,1.462,16758028,29.083,0.167,0,0.6,0,1,0.333,0,0,0.143,46.595,1,1,0,0,35.556,44.387,B,FALSE,370025,"Premier Inc, McKesson Pharmaceutical, Cardinal Health",Saint Francis Hospital Muskogee (FKA: EASTAR Health System),B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,74401,Saint Francis Health System,7235,MUSKOGEE,OK,Dallas,"Ballew,Ho",0.207,308.6,5,FALSE,-95.5002,35.7058,"(1001.0, 5000.0]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
1334.75,40.298,41,3.359,2890,2.326,1.048,1718598,21.597,0.167,0,0,0,1,0,0.333,0,0,9.167,0,0,0,0,13.333,10,D,FALSE,370183,HealthTrust Purchasing Group (HPG),Hillcrest Henryetta Medical Center,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74437,Hillcrest Healthcare System,541949,HENRYETTA,OK,Dallas,"Ballew,Ho",0.042,139,7,FALSE,-96.0122,35.4622,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1332.5,43.325,66,3.359,4695,2.466,0.989,1883837,40.938,0.167,0,0,0,1,0,0.333,0.5,0,41.667,1,0,0,1,17.778,36.889,C,FALSE,370057,Vizient,Muscogee Creek Nation Medical Center (FKA: Okmulgee Memorial Hospital),C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,74447,Muscogee Creek Nation Health System,585396,OKMULGEE,OK,Dallas,"Ballew,Ho",0.493,33.5,4,FALSE,-95.9697,35.6288,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
0,56.128,4,3.359,4438,0,0.835,547060,24.583,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,4.444,8.889,D,FALSE,372023,,Muscogee Creek Nation Long Term Acute Care Hospital (FKA: George Nigh Long Term Acute Care Hospital),D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74447,Muscogee Creek Nation Health System,585396,OKMULGEE,OK,Dallas,"Ballew,Ho",0.03,33.5,4,FALSE,-95.9697,35.6288,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,39,3.359,4438,0,0.968,253440,24.583,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,8.889,9.778,D,FALSE,373026,,Muscogee Creek Nation Physical Rehabilitation Center (FKA: George Nigh Rehabilitation Center),D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74447,Muscogee Creek Nation Health System,585396,OKMULGEE,OK,Dallas,"Ballew,Ho",0.291,33.5,4,FALSE,-95.9697,35.6288,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,38.808,25,3.359,2187,1.792,0.896,704206,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,4.444,30.222,D,FALSE,371335,Vizient,Haskell County Community Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74462,HMC/CAH Consolidated (Rural Community Hospitals of America),581751,STIGLER,OK,Chicago,"Williams,Ly",0.107,21.182,11,FALSE,-95.1071,35.2686,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,41.073,60,3.359,6903,3.79,1.199,5064032,21.597,0,0,0,0.25,1,0.333,0.333,0,0,39.583,1,0,0,1,17.778,35.222,C,FALSE,370171,"Managed Healthcare Associates (MHA), Vizient",W W Hastings Indian Hospital,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,74464,Indian Health Service,7110,TAHLEQUAH,OK,Dallas,"Ballew,Ho",0.583,25.75,4,FALSE,-94.9787,35.9094,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
546.125,52.907,100,3.359,4052,3.222,1.118,2291404,41.875,0,0.333,0,0,1,0,0.333,0.5,0,42.5,1,0,0,0,22.222,38.444,C,FALSE,370166,HealthTrust Purchasing Group (HPG),Wagoner Community Hospital,C,D,C,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74467,,-1,WAGONER,OK,Dallas,"Ballew,Ho",,,,TRUE,-95.354,35.9549,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(39.828, 63.414]","(0.0, 5.0]"
282.375,35.884,42,3.359,1686,1.696,0.861,679448,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,13.333,32,D,FALSE,370083,Vizient,Pushmataha Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74523,,-1,ANTLERS,OK,Dallas,"Ballew,Ho",,,,TRUE,-95.6254,34.2349,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,36.7,25,3.359,2360,1.926,0.86,686596,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,1,0,1,4.444,30.222,D,FALSE,371300,"Premier Inc, Vizient",Atoka County Medical Center,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74525,,-1,ATOKA,OK,Dallas,"Ballew,Ho",,,,TRUE,-96.1418,34.3445,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,37.518,20,3.359,1173,1.806,0.876,834695,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,1,0,0,4.444,30.222,D,FALSE,371319,Premier Inc,Coal County General Hospital (AKA Mary Hurley Hospital),D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74538,,-1,COALGATE,OK,Dallas,"Ballew,Ho",,,,TRUE,-96.2167,34.5344,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,39.542,43,3.359,889,1.776,0.89,2988138,71.364,0,0,0,0,1,0,0.333,1,0,41.667,1,0,0,1,13.333,36,C,FALSE,370172,"Vizient, Managed Healthcare Associates (MHA)",Choctaw Nation Healthcare,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,74571,Oklahoma City Area Indian Health Service,854636,TALIHINA,OK,Chicago,"Williams,Ly",0.339,42.333,3,FALSE,-94.9978,34.7381,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(63.414, 82.273]","(0.0, 5.0]"
241.5,37.042,33,3.359,1793,0.58,0.927,652497,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,8.889,31.111,D,FALSE,370072,Vizient,Latimer County General Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74578,,-1,WILBURTON,OK,Chicago,"Williams,Ly",,,,TRUE,-95.3389,34.9128,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2410.75,41.671,77,12.5,5405,3.082,1.403,2445540,29.75,0.167,0,0,0.25,1,0.333,0.333,0,0.286,14.94,0,0,0,0,17.778,15.508,D,FALSE,370006,HealthTrust Purchasing Group (HPG),AllianceHealth - Ponca City,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74601,AllianceHealth Oklahoma,950916,PONCA CITY,OK,Dallas,"Ballew,Ho",0.09,107.5,8,FALSE,-97.0784,36.7031,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
769,41.937,34,3.359,2295,2.002,1.08,400389,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,8.889,31.111,D,FALSE,370030,Vizient,Blackwell Regional Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74631,,-1,BLACKWELL,OK,Dallas,"Ballew,Ho",,,,TRUE,-97.2867,36.8006,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,38.838,15,3.359,543,1.152,1.045,709150,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,4.444,30.222,D,FALSE,371318,Vizient,Fairfax Community Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74637,HMC/CAH Consolidated (Rural Community Hospitals of America),581751,FAIRFAX,OK,Dallas,"Ballew,Ho",0.064,21.182,11,FALSE,-96.6997,36.5577,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
891.75,38.487,34,3.359,2348,3.664,0.951,1239267,24.375,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,8.889,31.111,D,FALSE,370100,"HealthTrust Purchasing Group (HPG), Vizient",Choctaw Memorial Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74743,,-1,HUGO,OK,Dallas,"Ballew,Ho",,,,TRUE,-95.5139,34.0113,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1248.375,36.52,91,3.359,2662,2.046,0.995,2434615,26.875,0.167,0,0,0,1,0,0.333,0,0,39.167,1,0,0,0,22.222,35.778,C,FALSE,370048,HealthTrust Purchasing Group (HPG),McCurtain Memorial Hospital,C,D,C,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74745,,-1,IDABEL,OK,Chicago,"Williams,Ly",,,,TRUE,-94.802,33.8851,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
7253.875,55.98,77,9,4697,3.758,1.604,5873032,36.5,0.333,0.333,0,0,1,0.333,0.333,0,0.143,48.095,1,1,1,1,17.778,42.032,C,FALSE,370149,"Intalere (FKA: Amerinet), Vizient, Premier Inc",St Anthony Shawnee Hospital (FKA Unity Health Center),C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,74804,SSM Health in Oklahoma,66754,SHAWNEE,OK,Dallas,"Ballew,Ho",0.098,131.333,6,FALSE,-96.9331,35.3868,"(5000.0, 9140.479]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
0,37.35,25,3.359,1976,1.852,0.903,851299,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,1,0,1,4.444,30.222,D,FALSE,371321,"Vizient, Premier Inc",Holdenville General Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74848,SSM Health in Oklahoma,66754,HOLDENVILLE,OK,Dallas,"Ballew,Ho",0.032,131.333,6,FALSE,-96.377,35.0839,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,38.712,25,3.359,1590,1.518,0.884,0,21.597,0,0,0,0,1,0,0,0,0,35,1,0,0,1,4.444,28.889,D,FALSE,371333,Vizient,Creek Nation Community Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74859,Muscogee Creek Nation Health System,585396,OKEMAH,OK,Dallas,"Ballew,Ho",0.187,33.5,4,FALSE,-96.3287,35.4647,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,45.792,25,3.359,1321,0.988,0.865,565750,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,4.444,30.222,D,FALSE,371301,"Magnet Group, Vizient",Prague Community Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,74864,HMC/CAH Consolidated (Rural Community Hospitals of America),581751,PRAGUE,OK,Dallas,"Ballew,Ho",0.107,21.182,11,FALSE,-96.7009,35.5105,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
909.375,42.144,32,3.359,3404,1.57,1.049,543949,37.5,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,8.889,7.111,D,FALSE,370229,HealthTrust Purchasing Group (HPG),AllianceHealth - Seminole (FKA: Integris Seminole Medical Center),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74868,AllianceHealth Oklahoma,950916,SEMINOLE,OK,Dallas,"Ballew,Ho",0.037,107.5,8,FALSE,-96.6683,35.2521,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,44.745,35,3.359,2924,2.26,0.986,2702221,21.597,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,8.889,7.111,D,FALSE,371337,HealthTrust Purchasing Group (HPG),Eastern Oklahoma Medical Center,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,74953,,-1,POTEAU,OK,Chicago,"Williams,Ly",,,,TRUE,-94.6096,35.0606,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
