Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,Account_id_x,Provider_Number_x,Definitive_ID,Customer_ID,initial_score,score_label,is_kids_hospital,Provider_Number_y,GPO_Affiliations,Hospital_Name,post_state_score_label,post_state_applied,post_HealthTrust_score_label,post_HealthTrust_applied,post_Vazient_and_kids_score_label,post_Vazient_and_kids_applied,final_score,Account_id_y,first_year_month_transaction,Daily_Revenue_mean_2018,Daily_Revenue_sum_2018,Total_Daily_Revenue,is_quva_customer,Provider_Number,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,idn_final_score_label,is_independent,Pharmacy_Costs,Provider_ID,Total_Costs,Total_Charges,Pharmacy_Total_Cost,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
2144,39.921,179,20,2018,3,1.193,8503543,45.5,0.167,0,0.375,0,1,0.333,0,0.5,0.714,52.56,1,0,1,0,77.778,,50279,521,nan,57.603,B,FALSE,50279,"Health Resource Services, Intalere (FKA: Amerinet)",Hi-Desert Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50279,92252,Tenet Healthcare,4685,JOSHUA TREE,CA,Los Angeles,"Schmit,Ke",0.02,8384,38,D,FALSE,1800270,50279,55189212,182839247,1800270,-116.3038,34.1502,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(16.546, 20.0]"
23596,107.209,393,10.667,3834,5,1.806,51715568,31.25,0.5,0.667,0.5,0,1,0.333,0,0,0.286,58.69,1,1,0,0,100,,50573,497,nan,66.952,A,FALSE,50573,Premier Inc,Eisenhower Health (FKA Eisenhower Medical Center),A,TRUE,A,FALSE,A,FALSE,A,,,,,,FALSE,50573,92270,,-1,RANCHO MIRAGE,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,23867572,50573,541179556,3228206692,23867572,-116.4225,33.7643,"(9140.479, 35608.014]","(80.564, 141.836]","(254.456, 1532.489]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
3264,60.86,212,8.333,8721,6,1.687,49838836,38.333,0.167,0.333,0.375,0.25,1,0.333,0,0,0.143,48.929,1,0,0,1,88.889,,50300,518,nan,56.921,B,FALSE,50300,Vizient,St Mary Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50300,92307,St Joseph Health,7062,APPLE VALLEY,CA,Los Angeles,"Schmit,Ke",0.088,2243,12,A,FALSE,14434294,50300,277130200,1545315026,14434294,-117.2132,34.5291,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
1255,56.036,30,0,8023,3,1.382,4979523,27.083,0.167,0.333,0,0.25,1,0.333,0.333,0,0,15.417,0,0,0,0,11.111,,50298,517,nan,14.556,D,FALSE,50298,HealthTrust Purchasing Group (HPG),Barstow Community Hospital,C,TRUE,D,TRUE,D,FALSE,D,,,,,,FALSE,50298,92311,Quorum Health Corporation,837570,BARSTOW,CA,Los Angeles,"Schmit,Ke",0.013,2298,28,D,FALSE,1788784,50298,37807530,478030990,1788784,-117.0387,34.8914,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,53.786,30,0,1461,2,0.944,1511585,0,0,0.333,0,0,1,0,0.333,0,0,40,1,0,1,0,11.111,,51335,528,nan,34.222,D,FALSE,51335,Intalere (FKA: Amerinet),Bear Valley Community Hospital (AKA: Bear Valley Community Healthcare District),C,TRUE,D,FALSE,D,FALSE,C,,,,,,FALSE,51335,92315,,-1,BIG BEAR LAKE,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,674566,51335,16873920,46510053,674566,-116.9053,34.235,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2397,50.739,456,6,12221,7,1.432,69984542,13.5,0.167,0.333,0.5,0.25,0,0.333,0,0,0.143,45.179,1,1,1,1,100,,50245,520,nan,56.143,B,FALSE,50245,"Premier Inc, Intalere (FKA: Amerinet), Vizient",Arrowhead Regional Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50245,92324,,-1,COLTON,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,59031489,50245,503928237,1387721100,59031489,-117.2874,34.0315,"(1001.0, 5000.0]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,84.845,37,0,2701,2,0.98,1835810,0,0,0.667,0,0,1,0,0.333,0,0,43.333,1,0,1,0,22.222,,51312,534,nan,39.111,C,FALSE,51312,Intalere (FKA: Amerinet),Mountains Community Hospital,B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,51312,92352,,-1,LAKE ARROWHEAD,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,747422,51312,18742408,44570649,747422,-117.2016,34.2606,"(0.0, 1001.0]","(80.564, 141.836]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,41.516,25,0,1437,2,0.856,689078,0,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,11.111,,51323,533,nan,7.556,D,FALSE,51323,,Colorado River Medical Center,C,TRUE,D,FALSE,D,FALSE,C,,,,,,FALSE,51323,92363,,-1,NEEDLES,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,327875,51323,8823450,27504382,305220,-114.5871,34.7824,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
935,55.833,101,14.333,16123,7,1.542,10512781,25.833,0,0.333,0.25,0.5,0,0.333,0,0,0.429,14.286,0,0,0,0,44.444,,50517,532,nan,20.317,D,FALSE,50517,HealthTrust Purchasing Group (HPG),Victor Valley Global Medical Center,C,TRUE,D,TRUE,D,FALSE,D,,,,,,FALSE,50517,92395,KPC Group (AKA KPC Healthcare),778798,VICTORVILLE,CA,Los Angeles,"Schmit,Ke",0.126,804,5,B,FALSE,4282386,50517,83155686,366349696,4282386,-117.2944,34.5016,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(15075.413, 20805.224]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
2457,0,148,0,0,5,1.762,13077427,0,0.167,0,0.25,0,1,0.333,0,0,0,41.667,1,0,1,0,55.556,,50709,531,nan,44.444,C,FALSE,50709,"Intalere (FKA: Amerinet), Magnet Group",Desert Valley Hospital,B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,50709,92395,Prime Healthcare Services,542003,VICTORVILLE,CA,Los Angeles,"Schmit,Ke",0.029,4882,30,C,FALSE,4566702,50709,89430184,530417624,4566702,-117.2944,34.5016,"(1001.0, 5000.0]","(0.0, 48.525]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3499,48.185,373,6.333,3962,7,1.913,68050160,25.083,0.167,0,0.5,0,0,0.667,0,0,0.143,12.262,0,0,0,0,100,,50022,506,nan,29.81,D,FALSE,50022,HealthTrust Purchasing Group (HPG),Riverside Community Hospital,C,TRUE,D,TRUE,D,FALSE,D,,,,,,FALSE,50022,92501,HCA Far West Division,780651,RIVERSIDE,CA,Los Angeles,"Schmit,Ke",0.203,1520,7,D,FALSE,,50022,376578112,3972597906,0,-117.3694,33.9924,"(1001.0, 5000.0]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.897, 2.489]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
1088,63.28,193,5.667,16564,7,1.643,24012951,23.167,0.167,0.333,0.375,0.5,0,0.333,0,0,0.143,45.179,1,0,0,1,88.889,,50102,504,nan,53.921,B,FALSE,50102,Vizient,Parkview Community Hospital Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50102,92503,,-1,RIVERSIDE,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,7800916,50102,141384478,784034472,7800916,-117.4589,33.9208,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(15075.413, 20805.224]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
1710,38.247,417,8.333,7238,6,1.605,24711187,16.417,0.167,0,0.5,0.25,1,0.333,0,0,0.143,46.845,1,0,1,0,100,,50390,500,nan,57.476,B,FALSE,50390,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet)",Hemet Valley Medical Center,A,TRUE,D,TRUE,B,FALSE,D,,,,,,FALSE,50390,92543,Physicians For Healthy Hospitals,550198,HEMET,CA,Los Angeles,"Schmit,Ke",0.832,501,2,D,FALSE,2877640,50390,149413635,835723623,2877640,-116.973,33.7416,"(1001.0, 5000.0]","(0.0, 48.525]","(254.456, 1532.489]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
1445,84.348,439,7.667,3189,6,1.617,66685901,22.917,0.167,0.667,0.5,0,1,0.333,0,0,0.143,52.262,1,0,0,1,100,,50292,502,nan,61.81,A,FALSE,50292,Vizient,Riverside University Health System Medical Center (FKA Riverside County Regional Medical Center),A,TRUE,A,FALSE,A,FALSE,A,,,,,,FALSE,50292,92555,,-1,MORENO VALLEY,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,20968257,50292,506014792,1311792616,20968257,-117.1851,33.9377,"(1001.0, 5000.0]","(80.564, 141.836]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,55.556,,50765,494,10350,48.111,C,FALSE,50765,"Magnet Group, Vizient, National Capital Area Shared Services Inc",Moreno Valley Community Hospital,B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,50765,92555,Kaiser Permanente - Southern California Region,845346,MORENO VALLEY,CA,Los Angeles,"Schmit,Ke",0.022,6765,23,A,FALSE,4604479,,,,,-117.1851,33.9377,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2741,88.069,239,9.667,9734,5,1.549,35885552,22.75,0.167,0.667,0.375,0.25,1,0.333,0,0,0.143,52.262,1,1,0,0,88.889,,50701,4781,nan,59.587,B,FALSE,50701,Premier Inc,Rancho Springs Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50701,92562,Southwest Healthcare System,541952,MURRIETA,CA,Los Angeles,"Schmit,Ke",0.602,239,2,C,FALSE,10062242,50701,232055121,1210200651,10062242,-117.2738,33.5631,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
560,55.053,84,12.667,2213,5,1.347,6828306,31.417,0,0.333,0.125,0,1,0.333,0,0,0.429,45.536,1,0,1,0,33.333,,50684,495,nan,43.095,C,FALSE,50684,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet), Magnet Group",Menifee Valley Medical Center,B,TRUE,D,TRUE,C,FALSE,D,,,,,,FALSE,50684,92585,Physicians For Healthy Hospitals,550198,SUN CITY,CA,Los Angeles,"Schmit,Ke",0.168,501,2,D,FALSE,1154394,50684,46292082,220108681,1154394,-117.1721,33.7467,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(12.618, 14.957]"
0,80.417,70,0,1342,1,2.505,0,62.727,0,0.333,0.125,0,1,1,0,0.5,0,47.083,1,0,1,1,33.333,,50769,577363,nan,44.333,C,FALSE,50769,"Intalere (FKA: Amerinet), Magnet Group, Vizient",Hoag Orthopedic Institute - Irvine,B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,50769,92618,Hoag Health System,560434,IRVINE,CA,Los Angeles,"Schmit,Ke",0.093,597,3,A,FALSE,3040615,50769,87550390,398219665,3040615,-117.7054,33.7074,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(2.489, 2.921]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
2550,80.417,158,3.281,1342,5,1.401,16946149,21.536,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,1,1,66.667,,050224*,560433,nan,50.333,B,FALSE,050224*,"Premier Inc, Vizient, Intalere (FKA: Amerinet)",Hoag Hospital Irvine,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,050224*,92618,Hoag Health System,560434,IRVINE,CA,Los Angeles,"Schmit,Ke",0.209,597,3,A,FALSE,,,,,,-117.7054,33.7074,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2550,80.417,158,3.281,1342,5,1.401,16946149,21.536,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,66.667,,050609*,541869,10351,50.333,B,FALSE,050609*,"Vizient, National Capital Area Shared Services Inc",Kaiser Permanente Irvine Medical Center (AKA Orange County - Irvine Medical Center),A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,050609*,92618,Kaiser Permanente - Southern California Region,845346,IRVINE,CA,Los Angeles,"Schmit,Ke",0.022,6765,23,A,FALSE,,,,,,-117.7054,33.7074,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,85.514,30,0,10872,1,0.901,38271810,0,0,0.667,0,0.25,1,0,0,0,0,12.917,0,0,0,0,11.111,,50548,4777,nan,12.556,D,FALSE,50548,,Fairview Developmental Center,C,TRUE,D,FALSE,D,FALSE,C,,,,,,FALSE,50548,92626,,-1,COSTA MESA,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,2721570,50548,127270012,124864081,2721570,-117.9085,33.6801,"(0.0, 1001.0]","(80.564, 141.836]","(3.0, 50.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,62.216,122,26.667,12626,3,0.859,12876690,31.667,0,0.333,0.25,0.25,1,0,0,0,1,52.083,1,0,1,0,44.444,,50543,474,nan,50.556,B,FALSE,50543,Intalere (FKA: Amerinet),College Hospital Costa Mesa,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50543,92627,College Health Enterprises,581840,COSTA MESA,CA,Los Angeles,"Schmit,Ke",0.236,517,3,A,FALSE,1007565,50543,38206659,102782147,1007565,-117.9155,33.6483,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(22.507, 28.8]"
405,81.07,131,9.5,14265,6,1.447,7958801,29.75,0,0.667,0.25,0.25,1,0.333,0,0,0.143,48.512,1,0,0,1,44.444,,50526,471,nan,47.698,C,FALSE,50526,"Vizient, Prime",Huntington Beach Hospital,B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,50526,92647,Prime Healthcare Services Foundation,847806,HUNTINGTON BEACH,CA,Los Angeles,"Schmit,Ke",0.066,1988,13,C,FALSE,,50526,42531475,207863550,0,-118.0033,33.721,"(0.0, 1001.0]","(80.564, 141.836]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
4388,90.601,252,9.333,12181,4,1.655,34592633,33.5,0.167,0.667,0.375,0.25,1,0.333,0,0,0.143,52.262,1,0,0,1,88.889,,50603,483,nan,59.587,B,FALSE,50603,Vizient,MemorialCare Saddleback Medical Center (FKA Saddleback Memorial Medical Center - Laguna Hills),A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50603,92653,MemorialCare Health System,4875,LAGUNA HILLS,CA,Los Angeles,"Schmit,Ke",0.174,1450,5,A,FALSE,4569810,50603,244428842,1178915087,4569810,-117.6985,33.5916,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
11085,105.33,527,6.667,4474,5,1.875,81544473,37.5,0.5,0.667,0.5,0,1,0.333,0,0,0.143,57.262,1,1,1,1,100,,50224,467,nan,65.81,A,FALSE,50224,"Premier Inc, Vizient, Intalere (FKA: Amerinet)",Hoag Hospital Newport Beach (Hoag Memorial Hospital Presbyterian),A,TRUE,A,FALSE,A,FALSE,A,,,,,,FALSE,50224,92663,Hoag Health System,560434,NEWPORT BEACH,CA,Los Angeles,"Schmit,Ke",0.698,597,3,A,FALSE,44031750,50224,759324609,2729314356,44031750,-117.9321,33.621,"(9140.479, 35608.014]","(80.564, 141.836]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,36,0,4438,2,1.113,0,24.583,0,0.333,0,0,1,0,0,0,0,38.333,1,0,0,1,22.222,,54135,6345,nan,35.111,D,FALSE,54135,Vizient,Newport Bay Hospital,C,TRUE,D,FALSE,D,FALSE,C,,,,,,FALSE,54135,92663,,-1,NEWPORT BEACH,CA,Los Angeles,"Schmit,Ke",,,,,TRUE,,54135,11184062,16713070,0,-117.9321,33.621,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,107.18,54,0,12379,0,0,8886596,0,0,0.667,0.125,0.25,1,0,0,0,0,44.167,1,0,0,1,22.222,,53306,5599,nan,39.778,C,TRUE,53306,Vizient,CHOC Childrens Hospital At Mission,B,TRUE,C,FALSE,B,TRUE,B,,,,,,FALSE,53306,92691,St Joseph Health,7062,MISSION VIEJO,CA,Los Angeles,"Schmit,Ke",0.022,2243,12,A,FALSE,,53306,50890778,208670818,0,-117.6622,33.6128,"(0.0, 1001.0]","(80.564, 141.836]","(50.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
6931,107.18,523,3.667,12379,5,1.853,67289649,31.417,0.333,0.667,0.5,0.25,1,0.333,0,0,0,54.583,1,0,0,1,100,,50567,473,nan,63.667,A,FALSE,50567,Vizient,Mission Hospital - Mission Viejo,A,TRUE,A,FALSE,A,FALSE,A,,,,,,FALSE,50567,92691,St Joseph Health,7062,MISSION VIEJO,CA,Los Angeles,"Schmit,Ke",0.218,2243,12,A,FALSE,28220003,50567,504212392,2430241882,28220003,-117.6622,33.6128,"(5000.0, 9140.479]","(80.564, 141.836]","(254.456, 1532.489]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
178,61.299,178,19.556,16216,6,1.298,14414138,22.889,0,0.333,0.375,0.5,1,0.333,0,0,0.714,53.393,1,0,1,1,77.778,,50747,487,nan,58.27,B,FALSE,50747,"Intalere (FKA: Amerinet), Vizient",South Coast Global Medical Center (FKA: Coastal Communities Hospital),A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50747,92704,KPC Group (AKA KPC Healthcare),778798,SANTA ANA,CA,Los Angeles,"Schmit,Ke",0.221,804,5,B,FALSE,2715912,50747,62890516,308472672,2871486,-117.909,33.7249,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(15075.413, 20805.224]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(16.546, 20.0]"
492,92.685,228,7.667,11072,7,2.144,28697647,20.333,0,0.667,0.375,0.25,0,0.667,0,0,0.143,46.429,1,0,1,1,88.889,,50746,486,nan,54.921,B,FALSE,50746,"Vizient, Intalere (FKA: Amerinet)",Orange County Global Medical Center (FKA: Western Medical Center Santa Ana),A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50746,92705,KPC Group (AKA KPC Healthcare),778798,SANTA ANA,CA,Los Angeles,"Schmit,Ke",0.284,804,5,B,FALSE,10875406,50746,176927369,944179197,11312509,-117.7919,33.754,"(0.0, 1001.0]","(80.564, 141.836]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
3395,97.406,218,12.333,14216,5,1.771,29899797,35.833,0.167,0.667,0.375,0.25,1,0.333,0,0,0.286,53.69,1,0,0,1,88.889,,50678,479,nan,60.73,A,FALSE,50678,Vizient,MemorialCare Orange Coast Medical Center (FKA Orange Coast Memorial Medical Center),A,TRUE,A,FALSE,A,FALSE,A,,,,,,FALSE,50678,92708,MemorialCare Health System,4875,FOUNTAIN VALLEY,CA,Los Angeles,"Schmit,Ke",0.15,1450,5,A,FALSE,4491383,50678,228516517,1133811175,4491383,-117.9503,33.7102,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
4045,97.406,400,7.667,14216,8,1.742,58585807,21.167,0.167,0.667,0.5,0.25,0,0.333,0,0,0.143,18.512,0,0,0,0,100,,50570,472,nan,34.81,D,FALSE,50570,HealthTrust Purchasing Group (HPG),Fountain Valley Regional Hospital & Medical Center,C,TRUE,D,TRUE,D,FALSE,D,,,,,,FALSE,50570,92708,Tenet Healthcare,4685,FOUNTAIN VALLEY,CA,Los Angeles,"Schmit,Ke",0.045,8384,38,D,FALSE,19102185,50570,312215283,2156072569,19102185,-117.9503,33.7102,"(1001.0, 5000.0]","(80.564, 141.836]","(254.456, 1532.489]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,66.533,177,0,12868,4,1.401,6172969,0,0,0.333,0.375,0.25,1,0.333,0,0,0,45,1,0,0,1,77.778,,50780,6414,nan,51.556,B,FALSE,50780,"Provista, Vizient",Foothill Regional Medical Center (Newport Specialty Hospital),A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50780,92780,Alta Hospitals System,274056,TUSTIN,CA,Los Angeles,"Schmit,Ke",0.269,501,3,A,FALSE,1006106,50780,50807815,207673892,1006106,-117.8229,33.7364,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,48,0,4438,7,1.166,4256393,24.583,0,0.333,0,0,0,0,0.333,0,0,35,1,0,0,1,22.222,,53034,5710,nan,32.444,D,FALSE,53034,Vizient,Healthsouth Tustin Rehab Hospital,C,TRUE,D,FALSE,D,FALSE,C,,,,,,FALSE,53034,92780,Encompass Health Corporation (FKA HealthSouth),7277,TUSTIN,CA,Los Angeles,"Schmit,Ke",0.005,9681,130,D,FALSE,,53034,22027116,37425655,0,-117.8229,33.7364,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2465,54.306,223,11.667,13204,6,1.638,32427274,30.083,0.167,0.333,0.375,0.25,1,0.333,0,0,0.286,50.357,1,0,1,1,88.889,,50226,466,nan,58.063,B,FALSE,50226,"Vizient, Intalere (FKA: Amerinet)",AHMC Anaheim Regional Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50226,92801,AHMC Healthcare,7181,ANAHEIM,CA,Los Angeles,"Schmit,Ke",0.179,1246,7,A,FALSE,11740420,50226,189376679,1351868043,11740420,-117.9546,33.8428,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
938,58.809,219,8.4,18488,7,1.788,17419652,24.067,0,0.333,0.375,0.5,0,0.333,0,0,0.143,42.679,1,0,0,1,88.889,,50426,478,nan,51.921,B,FALSE,50426,Vizient,West Anaheim Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50426,92804,Prime Healthcare Services,542003,ANAHEIM,CA,Los Angeles,"Schmit,Ke",0.043,4882,30,C,FALSE,,50426,86424106,486672435,0,-117.9729,33.8186,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(15075.413, 20805.224]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
172,51.021,183,13.333,13475,9,1.489,17804105,19.667,0,0.333,0.375,0.25,0,0.333,0,0,0.429,44.286,1,0,1,1,77.778,,50744,484,nan,50.984,B,FALSE,50744,"Vizient, Intalere (FKA: Amerinet)",Anaheim Global Medical Center (FKA: Western Medical Center Hospital Anaheim),A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50744,92805,KPC Group (AKA KPC Healthcare),778798,ANAHEIM,CA,Los Angeles,"Schmit,Ke",0.228,804,5,B,FALSE,2733772,50744,77923023,291137004,3243689,-117.9086,33.8359,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
